fnd_PConc,neigh_NridgHt,mas_vnr_type_Stone,neigh_NoRidge,extsecond_VinylSd,extfirst_VinylSd,ctrl_air_Y,zoning_RL,roof_style_Hip,gar_type_BuiltIn,neigh_StoneBr,roof_style_Gable,gar_type_None,zoning_RM,fnd_CBlock,gar_type_Detchd,mas_vnr_type_None,age_of_prop,SalePrice,OverallQual,GrLivArea,ExterQual,GarageArea,TotalBsmtSF,1stFlrSF,BsmtQual,FullBath,GarageFinish,TotRmsAbvGrd,FireplaceQu,YearRemodAdd,HeatingQC,BsmtFinSF1,BsmtExposure,LotFrontage,WoodDeckSF,2ndFlrSF,OpenPorchSF,BsmtFinType1,HalfBath,GarageQual,LotArea,GarageCond,Electrical,PavedDrive,BsmtFullBath,BsmtUnfSF,BsmtCond
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,58,143000,6,1846,2,315,1040,1168,3,2,1,7,4,1950,4,196,2,78.0,0,678,0,3,0,3,10496,3,4,2,0,844,3
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,55,137900,5,2136,2,528,2136,2136,3,2,1,7,0,1951,2,756,1,89.0,0,0,30,2,0,3,10680,3,3,2,0,1380,2
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,4,184000,7,1490,3,388,788,788,4,2,3,8,4,2005,4,724,3,60.0,100,702,75,6,1,3,15384,3,4,2,1,64,3
0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,49,145000,6,1138,2,264,588,1138,3,1,2,6,0,1958,4,507,3,65.0,224,0,0,6,0,3,10482,3,4,2,0,81,3
1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,214000,6,1933,3,668,894,894,4,2,3,9,4,2007,4,0,2,86.0,100,1039,18,1,1,3,14598,3,4,2,0,894,3
0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,43,147000,5,912,2,576,912,912,3,1,1,5,0,2008,4,595,1,72.0,0,0,240,5,0,3,8872,3,4,2,1,317,3
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,367294,9,1702,4,1052,1702,1702,5,1,3,7,4,2008,4,1540,1,65.0,0,0,72,6,1,3,8769,3,4,2,1,162,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,48,127000,5,1507,2,404,1075,1507,3,2,1,7,0,1960,3,666,1,70.0,0,0,0,5,0,3,7910,3,4,2,0,409,3
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,30,190000,5,2620,2,600,1361,1361,4,2,2,12,3,1977,4,498,1,74.4375,155,1259,24,6,2,3,18890,3,4,0,0,652,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,44,132500,5,1190,2,540,1106,1190,3,1,1,6,0,1962,2,803,3,70.0,0,0,18,5,0,3,7728,3,4,2,1,303,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,45,101800,4,1224,2,462,0,1224,0,2,1,6,0,1962,2,0,0,70.0,0,0,0,0,0,3,9842,3,4,2,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,51,142000,5,1188,2,531,1188,1188,3,1,2,6,0,1959,1,1000,1,76.46236559139786,0,0,0,3,0,3,12160,3,4,2,1,188,3
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,97,130000,5,1964,2,0,940,1024,3,1,0,7,0,1950,2,0,3,55.0,0,940,192,1,1,0,8525,0,3,0,0,940,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,92,138887,5,1784,2,180,747,892,4,1,1,9,0,1950,3,0,2,96.0,203,892,40,1,1,2,13132,2,2,0,0,747,3
1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,7,175500,7,1626,3,474,764,764,4,2,2,6,0,2003,4,0,1,36.0,0,862,27,1,1,3,2628,3,4,2,0,764,3
1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,2,195000,7,1948,3,434,847,847,4,2,3,8,4,2005,4,0,1,41.0,100,1101,48,1,1,3,12393,3,4,2,0,847,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,142500,6,1141,3,484,1141,1141,4,1,1,6,0,2005,4,0,1,63.0,0,0,0,1,1,3,13072,3,4,2,0,1141,3
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,265900,8,1484,3,472,1476,1484,4,2,2,6,4,2006,4,428,3,64.0,120,0,33,6,0,3,9037,3,4,2,0,1048,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,5,224900,7,1768,3,543,884,884,4,2,2,8,0,2003,4,550,1,65.0,0,884,63,6,1,3,8158,3,4,2,1,334,3
1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,248328,7,1689,3,954,1689,1689,4,2,2,7,0,2007,4,0,3,83.0,0,0,56,1,0,3,9849,3,4,2,0,1689,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,36,170000,7,1173,2,528,1053,1173,4,2,2,6,3,1974,2,885,4,85.0,0,0,120,6,0,3,10625,3,4,2,1,0,3
1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,465000,10,2076,4,850,2076,2076,5,2,3,7,4,2006,4,1386,4,107.0,216,0,229,6,1,3,13891,3,4,2,1,690,4
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,77,230000,8,1517,2,400,792,792,4,1,1,7,4,1950,1,0,1,71.8048780487805,0,725,0,1,0,3,11435,3,4,2,0,792,3
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,23,178000,6,1868,2,477,585,1140,4,3,3,7,3,2003,4,0,1,78.0,268,728,112,1,1,3,12090,3,4,2,0,585,3
1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,186500,7,1553,3,615,756,756,4,2,2,6,0,2006,4,0,1,65.0,0,797,45,1,1,3,8125,3,4,2,0,756,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,34,169900,6,1034,2,888,1012,1034,3,1,1,6,0,1976,2,539,3,70.08333333333333,0,0,0,6,0,3,12328,3,4,2,1,473,3
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,91,129500,6,2058,2,396,735,1134,4,1,1,8,4,1950,1,319,1,60.0,0,924,0,3,1,2,9600,2,4,1,0,416,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,57,119000,5,988,2,276,876,988,3,1,1,6,0,1950,2,534,1,60.0,0,0,80,4,0,3,7200,3,4,2,0,246,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,42,244000,7,2110,3,522,2110,2110,3,2,3,8,3,1968,4,1065,1,93.0,0,0,0,5,1,3,11160,3,4,2,1,1045,3
1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,3,171750,7,1405,3,478,1405,1405,4,2,2,6,4,2003,4,0,1,81.88157894736842,148,0,36,1,0,3,3136,3,4,2,0,1405,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,41,130000,5,874,2,288,864,874,3,1,2,5,0,1968,2,510,1,62.0,33,0,0,4,0,3,9858,3,4,2,1,354,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,33,294000,7,2167,3,518,1192,1516,3,2,2,9,4,2003,2,125,4,59.714285714285715,220,651,47,2,1,3,17542,3,4,2,1,36,3
1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,5,165400,7,1656,3,397,746,760,4,2,3,7,4,2004,4,0,1,60.0,178,896,128,1,1,3,6931,3,4,2,0,746,3
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,76,127500,6,1367,2,560,884,959,3,1,1,6,4,1950,2,425,1,52.0,0,408,0,2,0,3,6240,3,3,2,0,459,2
1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,14,301500,8,1987,3,691,1986,1987,4,2,3,7,3,1994,4,1314,4,91.0,262,0,36,6,0,3,14303,3,4,2,1,672,3
1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,87,99900,5,864,2,0,864,864,2,1,0,4,0,1950,4,0,1,56.0,0,0,96,1,0,0,4060,0,4,2,0,864,3
1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,3,190000,7,1166,3,400,856,1166,4,2,3,5,0,2005,4,655,4,59.0,212,0,0,6,0,3,9587,3,4,2,1,201,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,39,151000,6,1054,2,460,1054,1054,4,1,1,6,0,1969,3,602,1,65.0,180,0,0,5,1,3,9750,3,4,2,1,14,3
1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,10,181000,6,1675,2,502,841,892,4,2,3,7,3,1999,4,0,1,79.87755102040815,0,783,103,1,1,3,24682,3,4,2,0,841,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,53,128900,5,1050,2,338,1050,1050,3,1,1,5,0,1956,3,504,1,80.0,0,0,0,3,0,3,9600,3,4,2,0,546,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,52,161500,4,1788,2,304,1104,1104,3,1,1,8,3,1989,4,0,3,83.46153846153847,120,684,0,1,0,3,11250,3,3,2,1,1104,3
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,88,180500,6,1824,2,520,764,1060,3,1,1,8,4,1950,4,0,1,60.0,0,764,0,1,0,3,13515,3,3,0,0,764,3
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10,181000,6,1337,3,511,1405,1337,4,2,3,5,0,1999,4,266,1,34.0,144,0,68,6,0,3,4060,3,4,2,1,1139,3
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,7,183900,7,1452,3,506,691,713,4,2,1,6,0,1999,4,450,1,35.0,0,739,34,6,1,3,3735,3,4,2,1,241,3
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,97,122000,7,1889,1,308,925,964,3,1,1,9,4,1950,2,0,1,60.0,0,925,0,1,1,3,10120,3,2,0,0,925,3
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,378500,9,2018,4,746,2002,2018,5,2,3,10,4,2009,4,0,4,89.0,144,0,76,1,0,3,13214,3,4,2,0,2002,3
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,73,381000,8,3447,2,1014,728,1968,3,3,1,11,4,1997,4,192,2,71.8048780487805,314,1479,12,3,1,3,14100,3,4,2,0,536,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,49,144000,5,1524,2,315,874,874,3,1,1,7,0,1958,2,460,1,78.0,0,650,0,4,1,3,11344,3,3,2,0,414,3
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,31,260000,7,1524,3,586,1332,1332,4,0,3,4,3,1979,2,1258,4,83.46153846153847,268,192,0,6,1,3,23595,3,4,2,2,74,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,41,185750,6,1489,2,462,1489,1489,3,2,2,7,4,1968,3,0,1,81.28888888888889,0,0,0,1,0,3,9156,3,4,2,0,1489,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,41,137000,5,935,2,288,935,935,3,1,1,5,0,1965,2,560,1,74.4375,180,0,0,4,0,3,13526,3,4,2,1,0,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,49,177000,6,1357,2,312,1019,1357,3,1,2,5,4,2006,3,719,3,124.0,0,0,0,5,0,3,11512,3,4,2,1,300,3
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,97,139000,5,1250,2,552,661,661,3,2,1,8,4,2003,4,0,1,53.0,242,589,0,1,0,3,5362,3,4,2,0,661,3
0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,59,137000,5,1920,2,400,928,928,3,2,1,10,0,1950,3,220,1,95.0,0,992,0,3,0,3,11345,2,3,2,0,708,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,37,162000,6,1395,2,497,723,735,3,1,1,6,3,1972,2,593,1,81.28888888888889,294,660,116,4,1,3,12936,3,4,2,0,130,4
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,42,197900,6,1724,2,480,1680,1724,4,1,2,7,4,1976,1,528,3,81.28888888888889,0,0,0,5,1,3,17871,3,4,2,1,1152,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,6,237000,8,2031,3,577,1128,1128,4,2,2,7,4,2002,4,804,1,75.0,0,903,211,6,1,3,9473,3,4,2,1,324,3
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,90,68400,4,1128,2,528,698,698,3,1,2,6,0,1950,2,0,1,60.0,30,430,0,1,0,3,7500,3,3,2,0,698,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,7,227000,7,1573,3,544,1573,1573,4,2,2,6,0,2002,4,788,1,67.0,0,0,72,6,0,3,9808,3,4,2,1,785,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,16,180000,7,1339,2,484,1309,1339,4,2,3,6,3,1990,2,1053,1,50.0,0,0,58,5,0,4,8049,4,4,2,1,256,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,32,150500,5,1040,2,484,1040,1040,4,2,1,5,0,2008,2,532,2,61.0,0,0,0,2,0,3,8800,3,4,2,0,364,3
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,39,139000,6,1824,2,0,912,912,3,2,0,8,0,1971,2,0,3,94.0,128,912,0,1,2,0,9400,0,4,2,0,912,3
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,91,169000,6,2447,2,336,804,1699,3,2,1,10,4,1990,4,0,1,50.0,272,748,0,1,0,3,9638,3,4,2,0,804,3
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,70,132500,6,1412,2,280,780,825,3,1,1,6,4,1950,4,0,1,50.0,45,587,0,1,0,3,6000,3,2,2,0,780,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,47,143000,6,1328,2,528,1328,1328,3,1,1,6,4,1963,2,569,1,81.28888888888889,0,0,26,5,1,3,9790,3,4,2,1,678,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,42,190000,5,1582,2,390,1624,1582,3,2,1,7,0,1964,1,812,3,83.46153846153847,168,0,198,3,0,3,36500,3,4,0,0,812,3
1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,9,278000,8,1659,3,499,1501,1659,4,2,3,5,5,2000,4,1158,1,40.0,212,0,59,6,0,3,5664,3,4,2,1,343,3
1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,281000,8,1970,3,753,1085,1120,4,2,3,8,4,2006,4,0,2,86.0,177,850,74,1,1,3,11065,3,4,2,0,1085,3
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,46,180500,5,1152,2,484,1152,1152,3,1,2,6,4,1964,2,1014,3,76.46236559139786,227,0,0,6,0,3,14112,3,4,2,1,138,3
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,37,119500,5,1302,2,264,630,630,3,2,1,6,0,1972,2,231,1,21.0,185,672,0,5,1,3,1680,3,4,2,0,399,3
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,117,107500,5,2372,2,432,994,1378,3,2,2,11,0,1965,2,0,1,60.0,0,994,287,1,0,3,6600,3,4,2,0,994,3
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,30,162900,7,1664,2,528,832,832,4,2,2,8,3,1976,2,194,1,78.0,0,832,28,6,1,3,10140,3,4,2,0,638,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,51,115000,5,864,2,572,864,864,3,1,1,5,0,1990,2,167,1,60.0,0,0,0,3,0,3,8172,3,4,0,1,697,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,38,138500,5,1052,2,288,1052,1052,3,1,2,5,0,1968,3,1016,3,70.0,356,0,0,4,1,3,8400,3,4,2,1,36,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,45,155000,5,1128,2,525,1120,1128,3,2,2,6,0,1963,3,776,2,80.0,192,0,20,5,0,3,8700,3,4,2,1,344,3
1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,140000,6,1072,2,525,547,1072,4,2,3,5,0,2006,3,547,4,35.0,0,0,44,6,0,3,3675,3,4,2,1,0,3
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,160000,10,5642,4,1418,6110,4692,5,2,3,12,4,2008,4,5644,4,313.0,214,950,292,6,1,3,63887,3,4,2,2,466,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,51,154000,5,1246,2,305,1246,1246,3,1,2,6,0,1994,4,340,1,75.0,218,0,0,2,1,3,7500,3,4,2,1,0,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,10,225000,7,1983,3,490,978,1005,4,2,3,9,3,1999,4,694,1,79.87755102040815,0,978,0,6,1,3,10762,3,4,2,0,284,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,67,177500,6,1494,2,213,771,753,3,1,1,7,4,1950,1,547,1,71.8048780487805,0,741,0,4,0,3,7500,3,4,1,0,224,3
1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,290000,8,2526,3,844,1165,1203,4,2,2,8,3,1994,4,740,1,92.0,309,1323,78,6,1,3,10120,3,4,2,1,425,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,232000,7,1616,3,834,1616,1616,4,2,2,7,0,2005,4,0,3,73.0,208,0,59,1,0,3,8688,3,4,2,0,1616,3
1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,2,130000,7,1708,3,380,976,976,4,2,1,7,0,2004,4,0,1,32.0,0,732,40,1,0,3,3363,3,4,2,0,976,3
1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3,325000,9,1652,3,840,1652,1652,5,2,3,6,5,2007,4,1572,1,108.0,404,0,102,6,0,3,13173,3,4,2,1,80,3
1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,202500,7,1368,3,474,1368,1368,4,2,2,6,4,2006,4,0,1,48.0,132,0,35,1,0,3,6955,3,4,2,0,1368,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,15,138000,5,990,2,480,990,990,4,1,1,5,0,1995,4,746,1,60.0,0,0,64,5,0,3,8072,3,4,2,1,244,4
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,60,147000,5,1122,2,528,924,1122,3,1,1,6,0,2005,4,144,1,100.0,0,0,36,6,0,3,12000,3,4,2,1,172,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,17,179200,6,1294,2,496,1278,1294,4,2,2,6,0,1991,3,1200,1,71.5,112,0,51,6,0,3,7153,3,4,2,1,78,3
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,51,335000,7,1902,3,567,1902,1902,4,2,3,7,3,2002,2,1406,3,100.0,0,0,207,6,0,3,17500,3,4,2,1,496,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,2,203000,7,1274,3,508,1274,1274,4,2,2,6,0,2007,4,925,1,68.0,264,0,98,6,0,3,8814,3,4,2,1,349,3
1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,17,302000,8,2810,3,750,1453,1453,5,2,2,9,5,1990,4,482,1,91.87878787878788,500,1357,0,6,1,4,9572,4,4,2,0,971,3
1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,11,333168,9,2599,3,779,1393,1422,4,2,3,10,3,1999,4,0,1,108.0,668,1177,30,1,1,3,14774,3,4,2,0,1393,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,53,119000,4,948,2,280,948,948,3,1,1,5,3,1954,4,732,1,60.0,0,0,36,3,0,3,8190,3,4,2,1,216,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,39,206900,6,2112,2,576,952,1092,2,2,1,9,4,1969,2,500,2,85.0,280,1020,0,5,1,3,11075,3,4,2,0,176,3
1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,295493,8,1630,3,860,1622,1630,5,2,2,8,4,2008,4,0,4,61.0,172,0,42,1,0,3,10226,3,4,2,1,1622,3
1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,208900,7,1352,3,466,1352,1352,5,2,2,5,4,2007,4,0,1,47.0,0,0,241,1,0,3,4230,3,4,2,0,1352,4
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5,275000,8,1787,3,748,1753,1787,4,2,2,7,3,2002,4,0,4,71.6825396825397,198,0,150,1,0,3,14781,3,4,2,0,1753,3
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,53,111000,4,948,2,248,864,948,3,1,1,5,0,1954,4,492,1,75.0,0,0,0,5,0,3,10215,3,4,2,0,372,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,52,156500,6,1478,2,442,1478,1478,3,1,2,6,4,1957,3,189,1,70.0,114,0,0,5,1,3,8400,3,4,2,1,628,3
0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,59,72500,3,720,2,287,0,720,0,1,1,4,0,1950,2,0,0,57.50980392156863,0,0,0,0,0,3,6627,2,4,2,0,0,0
1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,18,190000,7,1923,3,564,750,1061,4,2,2,8,3,1992,4,674,1,107.0,240,862,39,6,1,3,10186,3,4,2,1,76,3
0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,69,82500,4,708,1,0,420,708,3,1,0,5,0,1950,3,280,1,50.0,164,0,0,2,0,0,5330,0,4,2,0,140,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,147000,8,1795,3,895,1795,1795,5,2,2,7,4,2007,4,0,3,75.0,0,0,49,1,0,3,9986,3,4,2,0,1795,3
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,86,55000,4,796,2,0,796,796,3,1,0,5,0,1950,1,0,1,40.0,0,0,0,1,0,0,3636,0,4,0,0,796,2
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,76,79000,3,774,2,0,544,774,3,1,0,6,0,2006,4,544,1,70.0,0,0,0,3,0,0,4270,0,4,2,0,0,3
0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,26,130500,5,816,3,264,816,816,3,1,1,5,5,2008,4,641,1,60.0,0,0,0,5,0,3,6600,3,4,2,0,175,3
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,88,256000,6,2792,3,520,1510,1584,4,2,1,8,3,1950,4,493,1,60.0,0,1208,547,2,0,2,10440,3,4,2,0,1017,3
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,8,176500,7,1632,2,462,935,955,4,2,3,8,3,1998,3,0,1,63.0,0,677,28,1,1,3,9084,3,4,2,0,935,3
1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,227000,8,1588,3,825,1588,1588,4,2,2,7,4,2006,4,0,3,85.0,144,0,45,1,0,3,10000,3,4,2,0,1588,4
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,30,132500,5,954,2,576,911,954,3,1,1,6,0,1976,3,483,3,55.0,0,0,0,5,0,3,10780,3,4,2,0,428,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,71,100000,4,816,2,288,816,816,3,1,1,3,4,1958,4,690,2,67.0,0,0,0,5,0,2,8877,2,4,2,1,126,3
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,68,125500,5,1360,2,297,803,803,3,1,1,6,0,1995,4,0,1,60.0,0,557,65,1,1,3,7200,3,4,2,0,803,3
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,39,125000,5,1365,2,440,765,765,3,1,1,7,0,1970,2,765,1,24.0,0,600,36,2,1,3,2368,3,4,2,0,0,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,32,167900,6,1334,2,630,1350,1334,4,2,2,6,3,1977,2,686,1,80.0,0,0,16,5,0,3,9650,3,4,2,0,664,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,35,135000,5,1656,2,506,1656,1656,3,2,1,8,0,1973,2,0,1,87.0,0,0,211,1,0,3,9246,3,4,2,0,1656,3
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,65,52500,4,693,2,0,693,693,3,1,0,4,0,1950,1,0,1,153.0,0,0,20,1,0,0,4118,0,3,0,0,693,3
1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,4,200000,7,1861,3,492,916,920,4,2,2,8,0,2002,4,700,1,95.0,146,941,91,6,1,3,13450,3,4,2,1,216,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,34,128500,5,864,2,288,864,864,3,1,2,5,0,1972,4,360,2,120.0,0,0,0,3,0,3,9560,3,4,2,0,504,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,36,123000,4,872,2,480,858,872,3,1,1,5,0,1971,2,0,1,70.0,0,0,0,1,0,3,8294,3,4,2,0,858,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,5,155000,6,1114,2,576,1114,1114,4,1,1,6,0,2004,4,814,1,66.0,0,0,78,6,0,3,13695,3,4,2,1,300,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,5,228500,8,2169,3,647,1284,1284,4,2,2,7,4,2002,4,0,1,71.6825396825397,192,885,87,1,1,3,9375,3,4,2,0,1284,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,81,177000,6,1913,2,342,896,1172,3,1,1,9,3,1950,3,0,1,57.0,0,741,0,1,1,2,7558,2,4,2,0,896,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,155835,7,1456,3,440,728,728,4,2,3,8,3,2006,4,0,1,85.0,0,728,0,1,1,3,11103,3,4,2,0,728,3
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,87,108500,4,960,2,308,960,960,3,1,1,5,0,1950,3,250,1,50.0,0,0,0,5,0,3,6000,3,3,2,0,710,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,38,262500,7,2156,2,508,1568,2156,3,2,2,9,4,2003,2,297,1,81.28888888888889,0,0,80,4,0,4,20781,3,4,2,0,1203,3
1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,283463,8,1776,3,712,1732,1776,5,2,3,7,4,2007,4,80,4,93.0,0,0,0,6,0,3,15306,3,4,2,1,1652,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,9,215000,7,1494,3,514,1482,1494,4,2,2,5,2,1998,4,1443,4,71.5,402,0,25,6,0,3,16196,3,4,2,1,39,3
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,136,122000,8,2358,2,0,684,938,3,2,0,8,0,1987,1,259,1,50.0,0,1215,54,2,0,0,5250,0,4,2,0,425,2
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,40,200000,5,2634,2,968,1248,1338,3,2,1,12,0,1969,2,500,1,91.0,0,1296,0,2,2,3,11643,3,4,2,1,748,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,46,171000,6,1716,2,490,858,858,3,1,3,8,4,1962,4,319,1,70.0,0,858,84,3,1,3,9247,3,4,2,0,539,3
